hex_id,h3_index,source_county
929,894898d9bd7ffff,Travis
930,894898d9bdbffff,Travis
931,894898d9c07ffff,Travis
932,894898d9c17ffff,Travis
933,894898d9c43ffff,Travis
934,894898d9c47ffff,Travis
935,894898d9c4bffff,Travis
936,894898d9c4fffff,Travis
937,894898d9c53ffff,Travis
938,894898d9c57ffff,Travis
939,894898d9c5bffff,Travis
940,894898d9c63ffff,Travis
941,894898d9c67ffff,Travis
942,894898d9c6bffff,Travis
943,894898d9c6fffff,Travis
944,894898d9c77ffff,Travis
945,894898d9c87ffff,Travis
946,894898d9c8fffff,Travis
947,894898d9ca3ffff,Travis
948,894898d9cb3ffff,Travis
949,894898d9ccbffff,Travis
950,894898d9cd3ffff,Travis
951,894898d9cdbffff,Travis
952,894898d9e03ffff,Travis
953,894898d9e07ffff,Travis
954,894898d9e0bffff,Travis
955,894898d9e0fffff,Travis
956,894898d9e13ffff,Travis
957,894898d9e17ffff,Travis
958,894898d9e1bffff,Travis
959,894898d9e23ffff,Travis
960,894898d9e27ffff,Travis
961,894898d9e2bffff,Travis
962,894898d9e2fffff,Travis
963,894898d9e33ffff,Travis
964,894898d9e37ffff,Travis
965,894898d9e3bffff,Travis
966,894898d9e43ffff,Travis
967,894898d9e47ffff,Travis
968,894898d9e4bffff,Travis
969,894898d9e4fffff,Travis
970,894898d9e53ffff,Travis
971,894898d9e57ffff,Travis
972,894898d9e5bffff,Travis
973,894898d9e67ffff,Travis
974,894898d9e73ffff,Travis
975,894898d9e77ffff,Travis
976,894898d9e83ffff,Travis
977,894898d9e87ffff,Travis
978,894898d9e8bffff,Travis
979,894898d9e8fffff,Travis
980,894898d9e93ffff,Travis
981,894898d9e97ffff,Travis
982,894898d9e9bffff,Travis
983,894898d9ea3ffff,Travis
984,894898d9ea7ffff,Travis
985,894898d9eabffff,Travis
986,894898d9eafffff,Travis
987,894898d9eb3ffff,Travis
988,894898d9eb7ffff,Travis
989,894898d9ebbffff,Travis
990,894898d9ec3ffff,Travis
991,894898d9ec7ffff,Travis
992,894898d9ecbffff,Travis
993,894898d9ecfffff,Travis
994,894898d9ed3ffff,Travis
995,894898d9ed7ffff,Travis
996,894898d9edbffff,Travis
997,894898db017ffff,Hays
998,894898db023ffff,Travis
999,894898db027ffff,Travis
1000,894898db02fffff,Travis
1001,894898db033ffff,Travis
1002,894898db037ffff,Travis
1003,894898db043ffff,Travis
1004,894898db04bffff,Travis
1005,894898db04fffff,Travis
1006,894898db05bffff,Travis
1007,894898db083ffff,Hays
1008,894898db087ffff,Hays
1009,894898db08bffff,Hays
1010,894898db08fffff,Hays
1011,894898db093ffff,Hays
1012,894898db097ffff,Hays
1013,894898db09bffff,Hays
1014,894898db0a3ffff,Hays
1015,894898db0a7ffff,Hays
1016,894898db0abffff,Hays
1017,894898db0afffff,Hays
1018,894898db0b3ffff,Hays
1019,894898db0b7ffff,Hays
1020,894898db0bbffff,Hays
1021,894898db0c7ffff,Hays
1022,894898db0d3ffff,Hays
1023,894898db0d7ffff,Hays
1024,894898db0dbffff,Hays
1025,894898db103ffff,Hays
1026,894898db107ffff,Hays
1027,894898db10bffff,Travis
1028,894898db10fffff,Travis
1029,894898db113ffff,Hays
1030,894898db117ffff,Hays
1031,894898db11bffff,Hays
1032,894898db12bffff,Travis
1033,894898db13bffff,Travis
1034,894898db143ffff,Travis
1035,894898db147ffff,Travis
1036,894898db14bffff,Travis
1037,894898db14fffff,Travis
1038,894898db153ffff,Travis
1039,894898db157ffff,Travis
1040,894898db15bffff,Travis
1041,894898db163ffff,Travis
1042,894898db167ffff,Travis
1043,894898db16bffff,Travis
1044,894898db16fffff,Travis
1045,894898db173ffff,Travis
1046,894898db177ffff,Travis
1047,894898db17bffff,Travis
1048,894898db18fffff,Hays
1049,894898db1c3ffff,Hays
1050,894898db1c7ffff,Hays
1051,894898db1cbffff,Travis
1052,894898db1cfffff,Travis
1053,894898db1d3ffff,Hays
1054,894898db1dbffff,Hays
1055,894898db203ffff,Travis
1056,894898db207ffff,Travis
1057,894898db20bffff,Travis
1058,894898db20fffff,Travis
1059,894898db213ffff,Travis
1060,894898db217ffff,Travis
1061,894898db21bffff,Travis
1062,894898db223ffff,Travis
1063,894898db227ffff,Travis
1064,894898db22bffff,Travis
1065,894898db22fffff,Travis
1066,894898db233ffff,Travis
1067,894898db237ffff,Travis
1068,894898db23bffff,Travis
1069,894898db247ffff,Travis
1070,894898db263ffff,Travis
1071,894898db267ffff,Travis
1072,894898db26bffff,Travis
1073,894898db26fffff,Travis
1074,894898db273ffff,Travis
1075,894898db277ffff,Travis
1076,894898db27bffff,Travis
1077,894898db283ffff,Travis
1078,894898db287ffff,Travis
1079,894898db28bffff,Travis
1080,894898db28fffff,Travis
1081,894898db293ffff,Travis
1082,894898db297ffff,Travis
1083,894898db29bffff,Travis
1084,894898db2a3ffff,Travis
1085,894898db2abffff,Travis
1086,894898db2afffff,Travis
1087,894898db2b3ffff,Travis
1088,894898db2b7ffff,Travis
1089,894898db2bbffff,Travis
1090,894898db2c7ffff,Travis
1091,894898db2d7ffff,Travis
1092,894898db303ffff,Travis
1093,894898db307ffff,Travis
1094,894898db30bffff,Travis
1095,894898db30fffff,Travis
1096,894898db313ffff,Travis
1097,894898db317ffff,Travis
1098,894898db31bffff,Travis
1099,894898db323ffff,Travis
1100,894898db32bffff,Travis
1101,894898db32fffff,Travis
1102,894898db333ffff,Travis
1103,894898db337ffff,Travis
1104,894898db33bffff,Travis
1105,894898db343ffff,Travis
1106,894898db347ffff,Travis
1107,894898db34bffff,Travis
1108,894898db34fffff,Travis
1109,894898db353ffff,Travis
1110,894898db357ffff,Travis
1111,894898db35bffff,Travis
1112,894898db363ffff,Travis
1113,894898db367ffff,Travis
1114,894898db36bffff,Travis
1115,894898db373ffff,Travis
1116,894898db377ffff,Travis
1117,894898db37bffff,Travis
1118,894898db383ffff,Travis
1119,894898db387ffff,Travis
1120,894898db38bffff,Travis
1121,894898db38fffff,Travis
1122,894898db397ffff,Travis
1123,894898db3a3ffff,Travis
1124,894898db3a7ffff,Travis
1125,894898db3abffff,Travis
1126,894898db3afffff,Travis
1127,894898db3b3ffff,Travis
1128,894898db3b7ffff,Travis
1129,894898db3bbffff,Travis
1130,894898db3c3ffff,Travis
1131,894898db3c7ffff,Travis
1132,894898db3cbffff,Travis
1133,894898db3cfffff,Travis
1134,894898db3dbffff,Travis
1135,894898db403ffff,Hays
1136,894898db407ffff,Hays
1137,894898db40bffff,Hays
1138,894898db40fffff,Hays
1139,894898db413ffff,Hays
1140,894898db417ffff,Hays
1141,894898db41bffff,Hays
1142,894898db423ffff,Hays
1143,894898db427ffff,Hays
1144,894898db42bffff,Hays
1145,894898db42fffff,Hays
1146,894898db433ffff,Hays
1147,894898db43bffff,Hays
1148,894898db447ffff,Hays
1149,894898db44fffff,Hays
1150,894898db453ffff,Hays
1151,894898db463ffff,Hays
1152,894898db467ffff,Hays
1153,894898db46bffff,Hays
1154,894898db46fffff,Hays
1155,894898db473ffff,Hays
1156,894898db477ffff,Hays
1157,894898db47bffff,Hays
1158,894898db48bffff,Hays
1159,894898db48fffff,Hays
1160,894898db4c7ffff,Hays
1161,894898db54bffff,Hays
1162,894898db54fffff,Hays
1163,894898db55bffff,Hays
1164,894898db607ffff,Travis
1165,894898db623ffff,Travis
1166,894898db627ffff,Travis
1167,894898db62bffff,Travis
1168,894898db62fffff,Travis
1169,894898db633ffff,Travis
1170,894898db637ffff,Travis
1171,894898db63bffff,Travis
1172,894898db64bffff,Travis
1173,894898db64fffff,Travis
1174,894898db65bffff,Travis
1175,894898db663ffff,Travis
1176,894898db667ffff,Travis
1177,894898db66fffff,Travis
1178,894898db673ffff,Travis
1179,894898db677ffff,Travis
1180,894898db6a7ffff,Hays
1181,894898db6abffff,Hays
1182,894898db6b7ffff,Hays
1183,89489e20003ffff,Travis
1184,89489e20007ffff,Travis
1185,89489e2000bffff,Travis
1186,89489e2000fffff,Travis
1187,89489e20013ffff,Travis
1188,89489e20017ffff,Travis
1189,89489e2001bffff,Travis
1190,89489e20023ffff,Travis
1191,89489e20027ffff,Travis
1192,89489e2002fffff,Travis
1193,89489e20033ffff,Travis
1194,89489e20037ffff,Travis
1195,89489e2003bffff,Travis
1196,89489e20043ffff,Travis
1197,89489e20047ffff,Travis
1198,89489e2004bffff,Travis
1199,89489e2004fffff,Travis
1200,89489e20053ffff,Travis
1201,89489e20057ffff,Travis
1202,89489e2005bffff,Travis
1203,89489e20063ffff,Travis
1204,89489e20067ffff,Travis
1205,89489e2006bffff,Travis
1206,89489e2006fffff,Travis
1207,89489e20073ffff,Travis
1208,89489e20077ffff,Travis
1209,89489e2007bffff,Travis
1210,89489e20083ffff,Travis
1211,89489e20087ffff,Travis
1212,89489e2008bffff,Travis
1213,89489e2008fffff,Travis
1214,89489e20093ffff,Travis
1215,89489e20097ffff,Travis
1216,89489e2009bffff,Travis
1217,89489e200a3ffff,Travis
1218,89489e200a7ffff,Travis
1219,89489e200abffff,Travis
1220,89489e200afffff,Travis
1221,89489e200b7ffff,Travis
1222,89489e200bbffff,Travis
1223,89489e200c3ffff,Travis
1224,89489e200c7ffff,Travis
1225,89489e200cbffff,Travis
1226,89489e200cfffff,Travis
1227,89489e200d3ffff,Travis
1228,89489e200d7ffff,Travis
1229,89489e200dbffff,Travis
1230,89489e20103ffff,Travis
1231,89489e20107ffff,Travis
1232,89489e2010bffff,Travis
1233,89489e2010fffff,Travis
1234,89489e20113ffff,Travis
1235,89489e20117ffff,Travis
1236,89489e2011bffff,Travis
1237,89489e20123ffff,Travis
1238,89489e2012bffff,Travis
1239,89489e2012fffff,Travis
1240,89489e20133ffff,Travis
1241,89489e2013bffff,Travis
1242,89489e20143ffff,Travis
1243,89489e20147ffff,Travis
1244,89489e2014fffff,Travis
1245,89489e20157ffff,Travis
1246,89489e20167ffff,Travis
1247,89489e20173ffff,Travis
1248,89489e20177ffff,Travis
1249,89489e2017bffff,Travis
1250,89489e20187ffff,Travis
1251,89489e2018bffff,Travis
1252,89489e2018fffff,Travis
1253,89489e20193ffff,Travis
1254,89489e2019bffff,Travis
1255,89489e201abffff,Travis
1256,89489e201bbffff,Travis
1257,89489e201c7ffff,Travis
1258,89489e201cbffff,Travis
1259,89489e201d3ffff,Travis
1260,89489e201d7ffff,Travis
1261,89489e201dbffff,Travis
1262,89489e20293ffff,Travis
1263,89489e20297ffff,Travis
1264,89489e202b3ffff,Travis
1265,89489e202b7ffff,Travis
1266,89489e20327ffff,Travis
1267,89489e20403ffff,Travis
1268,89489e20407ffff,Travis
1269,89489e2040bffff,Travis
1270,89489e2040fffff,Travis
1271,89489e20413ffff,Travis
1272,89489e20417ffff,Travis
1273,89489e2041bffff,Travis
1274,89489e20423ffff,Travis
1275,89489e20427ffff,Travis
1276,89489e2042bffff,Travis
1277,89489e2042fffff,Travis
1278,89489e20433ffff,Travis
1279,89489e20437ffff,Travis
1280,89489e2043bffff,Travis
1281,89489e20447ffff,Travis
1282,89489e2044bffff,Travis
1283,89489e2044fffff,Travis
1284,89489e20463ffff,Travis
1285,89489e20467ffff,Travis
1286,89489e2046bffff,Travis
1287,89489e2046fffff,Travis
1288,89489e20473ffff,Travis
1289,89489e20477ffff,Travis
1290,89489e2047bffff,Travis
1291,89489e20483ffff,Travis
1292,89489e20487ffff,Travis
1293,89489e2048bffff,Travis
1294,89489e2048fffff,Travis
1295,89489e20493ffff,Travis
1296,89489e20497ffff,Travis
1297,89489e2049bffff,Travis
1298,89489e204a3ffff,Travis
1299,89489e204a7ffff,Travis
1300,89489e204abffff,Travis
1301,89489e204afffff,Travis
1302,89489e204b3ffff,Travis
1303,89489e204b7ffff,Travis
1304,89489e204bbffff,Travis
1305,89489e204c3ffff,Travis
1306,89489e204c7ffff,Travis
1307,89489e204d3ffff,Travis
1308,89489e204d7ffff,Travis
1309,89489e204dbffff,Travis
1310,89489e2052bffff,Travis
1311,89489e20533ffff,Travis
1312,89489e2053bffff,Travis
1313,89489e2054bffff,Travis
1314,89489e2055bffff,Travis
1315,89489e20563ffff,Travis
1316,89489e20567ffff,Travis
1317,89489e2056bffff,Travis
1318,89489e2056fffff,Travis
1319,89489e20577ffff,Travis
1320,89489e205afffff,Travis
1321,89489e205cbffff,Travis
1322,89489e205dbffff,Travis
1323,89489e20603ffff,Travis
1324,89489e20607ffff,Travis
1325,89489e2060bffff,Travis
1326,89489e2060fffff,Travis
1327,89489e20613ffff,Travis
1328,89489e20617ffff,Travis
1329,89489e2061bffff,Travis
1330,89489e20623ffff,Travis
1331,89489e20627ffff,Travis
1332,89489e2062bffff,Travis
1333,89489e2062fffff,Travis
1334,89489e20633ffff,Travis
1335,89489e20637ffff,Travis
1336,89489e2063bffff,Travis
1337,89489e20647ffff,Travis
1338,89489e20657ffff,Travis
1339,89489e20663ffff,Travis
1340,89489e20667ffff,Travis
1341,89489e20673ffff,Travis
1342,89489e20677ffff,Travis
1343,89489e2067bffff,Travis
1344,89489e20683ffff,Travis
1345,89489e20687ffff,Travis
1346,89489e2068bffff,Travis
1347,89489e2068fffff,Travis
1348,89489e20693ffff,Travis
1349,89489e20697ffff,Travis
1350,89489e2069bffff,Travis
1351,89489e206a3ffff,Travis
1352,89489e206a7ffff,Travis
1353,89489e206abffff,Travis
1354,89489e206afffff,Travis
1355,89489e206b3ffff,Travis
1356,89489e206b7ffff,Travis
1357,89489e206bbffff,Travis
1358,89489e206c7ffff,Travis
1359,89489e206cfffff,Travis
1360,89489e206d7ffff,Travis
1361,89489e2081bffff,Travis
1362,89489e2082bffff,Travis
1363,89489e2084bffff,Travis
1364,89489e2084fffff,Travis
1365,89489e20853ffff,Travis
1366,89489e2085bffff,Travis
1367,89489e2087bffff,Travis
1368,89489e20893ffff,Travis
1369,89489e20897ffff,Travis
1370,89489e2089bffff,Travis
1371,89489e208b3ffff,Travis
1372,89489e208b7ffff,Travis
1373,89489e208c3ffff,Travis
1374,89489e208c7ffff,Travis
1375,89489e208cbffff,Travis
1376,89489e208cfffff,Travis
1377,89489e208d3ffff,Travis
1378,89489e208d7ffff,Travis
1379,89489e20903ffff,Travis
1380,89489e20907ffff,Travis
1381,89489e2090bffff,Travis
1382,89489e2090fffff,Travis
1383,89489e20913ffff,Travis
1384,89489e20917ffff,Travis
1385,89489e2091bffff,Travis
1386,89489e20923ffff,Travis
1387,89489e20927ffff,Travis
1388,89489e2092bffff,Travis
1389,89489e2092fffff,Travis
1390,89489e20933ffff,Travis
1391,89489e20937ffff,Travis
1392,89489e2093bffff,Travis
1393,89489e20943ffff,Travis
1394,89489e20947ffff,Travis
1395,89489e2094bffff,Travis
1396,89489e2094fffff,Travis
1397,89489e20953ffff,Travis
1398,89489e20957ffff,Travis
1399,89489e2095bffff,Travis
1400,89489e2096bffff,Travis
1401,89489e20973ffff,Travis
1402,89489e20977ffff,Travis
1403,89489e2097bffff,Travis
1404,89489e20983ffff,Travis
1405,89489e20987ffff,Travis
1406,89489e2098bffff,Travis
1407,89489e2098fffff,Travis
1408,89489e20993ffff,Travis
1409,89489e20997ffff,Travis
1410,89489e2099bffff,Travis
1411,89489e209a3ffff,Travis
1412,89489e209a7ffff,Travis
1413,89489e209abffff,Travis
1414,89489e209afffff,Travis
1415,89489e209b3ffff,Travis
1416,89489e209b7ffff,Travis
1417,89489e209bbffff,Travis
1418,89489e209c3ffff,Travis
1419,89489e209c7ffff,Travis
1420,89489e209cbffff,Travis
1421,89489e209cfffff,Travis
1422,89489e209d3ffff,Travis
1423,89489e209d7ffff,Travis
1424,89489e20a87ffff,Travis
1425,89489e20aa3ffff,Travis
1426,89489e20aabffff,Travis
1427,89489e20aafffff,Travis
1428,89489e20ab3ffff,Travis
1429,89489e20ab7ffff,Travis
1430,89489e20b93ffff,Travis
1431,89489e20b97ffff,Travis
1432,89489e20b9bffff,Travis
1433,89489e20ba3ffff,Travis
1434,89489e20ba7ffff,Travis
1435,89489e20babffff,Travis
1436,89489e20bb3ffff,Travis
1437,89489e20bb7ffff,Travis
1438,89489e20c03ffff,Travis
1439,89489e20c07ffff,Travis
1440,89489e20c0fffff,Travis
1441,89489e20c13ffff,Travis
1442,89489e20c17ffff,Travis
1443,89489e20c23ffff,Travis
1444,89489e20c27ffff,Travis
1445,89489e20c2bffff,Travis
1446,89489e20c2fffff,Travis
1447,89489e20c33ffff,Travis
1448,89489e20c37ffff,Travis
1449,89489e20c3bffff,Travis
1450,89489e20c43ffff,Travis
1451,89489e20c4bffff,Travis
1452,89489e20c63ffff,Travis
1453,89489e20c67ffff,Travis
1454,89489e20c6bffff,Travis
1455,89489e20c6fffff,Travis
1456,89489e20c77ffff,Travis
1457,89489e20c87ffff,Travis
1458,89489e20c8fffff,Travis
1459,89489e20c97ffff,Travis
1460,89489e20ca3ffff,Travis
1461,89489e20ca7ffff,Travis
1462,89489e20cabffff,Travis
1463,89489e20cafffff,Travis
1464,89489e20cb3ffff,Travis
1465,89489e20cb7ffff,Travis
1466,89489e20cbbffff,Travis
1467,89489e20cc3ffff,Travis
1468,89489e20cd3ffff,Travis
1469,89489e20cd7ffff,Travis
1470,89489e20d03ffff,Travis
1471,89489e20d07ffff,Travis
1472,89489e20d0bffff,Travis
1473,89489e20d0fffff,Travis
1474,89489e20d13ffff,Travis
1475,89489e20d17ffff,Travis
1476,89489e20d1bffff,Travis
1477,89489e20d23ffff,Travis
1478,89489e20d27ffff,Travis
1479,89489e20d2bffff,Travis
1480,89489e20d2fffff,Travis
1481,89489e20d33ffff,Travis
1482,89489e20d37ffff,Travis
1483,89489e20d3bffff,Travis
1484,89489e20d43ffff,Travis
1485,89489e20d47ffff,Travis
1486,89489e20d4bffff,Travis
1487,89489e20d4fffff,Travis
1488,89489e20d53ffff,Travis
1489,89489e20d57ffff,Travis
1490,89489e20d5bffff,Travis
1491,89489e20d63ffff,Travis
1492,89489e20d67ffff,Travis
1493,89489e20d6bffff,Travis
1494,89489e20d6fffff,Travis
1495,89489e20d73ffff,Travis
1496,89489e20d77ffff,Travis
1497,89489e20d7bffff,Travis
1498,89489e20d83ffff,Travis
1499,89489e20d87ffff,Travis
1500,89489e20d8bffff,Travis
1501,89489e20d8fffff,Travis
1502,89489e20d93ffff,Travis
1503,89489e20d97ffff,Travis
1504,89489e20d9bffff,Travis
1505,89489e20da3ffff,Travis
1506,89489e20da7ffff,Travis
1507,89489e20dabffff,Travis
1508,89489e20dafffff,Travis
1509,89489e20db3ffff,Travis
1510,89489e20db7ffff,Travis
1511,89489e20dbbffff,Travis
1512,89489e20dc3ffff,Travis
1513,89489e20dc7ffff,Travis
1514,89489e20dcbffff,Travis
1515,89489e20dcfffff,Travis
1516,89489e20dd3ffff,Travis
1517,89489e20dd7ffff,Travis
1518,89489e20ddbffff,Travis
1519,89489e20e03ffff,Travis
1520,89489e20e0bffff,Travis
1521,89489e20e0fffff,Travis
1522,89489e20e13ffff,Travis
1523,89489e20e17ffff,Travis
1524,89489e20e1bffff,Travis
1525,89489e20e27ffff,Travis
1526,89489e20e37ffff,Travis
1527,89489e20e43ffff,Travis
1528,89489e20e47ffff,Travis
1529,89489e20e53ffff,Travis
1530,89489e20e57ffff,Travis
1531,89489e20e5bffff,Travis
1532,89489e20e73ffff,Travis
1533,89489e20e83ffff,Travis
1534,89489e20e87ffff,Travis
1535,89489e20e8bffff,Travis
1536,89489e20e8fffff,Travis
1537,89489e20e93ffff,Travis
1538,89489e20e97ffff,Travis
1539,89489e20e9bffff,Travis
1540,89489e20eb3ffff,Travis
1541,89489e20ebbffff,Travis
1542,89489e20ec7ffff,Travis
1543,89489e20ecbffff,Travis
1544,89489e20ecfffff,Travis
1545,89489e20ed7ffff,Travis
1546,89489e21d97ffff,Travis
1547,89489e22007ffff,Travis
1548,89489e22013ffff,Travis
1549,89489e22017ffff,Travis
1550,89489e22027ffff,Travis
1551,89489e2202bffff,Travis
1552,89489e2202fffff,Travis
1553,89489e2204bffff,Travis
1554,89489e2204fffff,Travis
1555,89489e22063ffff,Travis
1556,89489e2206bffff,Travis
1557,89489e2206fffff,Travis
1558,89489e22073ffff,Travis
1559,89489e2207bffff,Travis
1560,89489e22087ffff,Travis
1561,89489e22093ffff,Travis
1562,89489e22097ffff,Travis
1563,89489e220b3ffff,Travis
1564,89489e220b7ffff,Travis
1565,89489e220bbffff,Travis
1566,89489e22103ffff,Travis
1567,89489e22107ffff,Travis
1568,89489e2210bffff,Travis
1569,89489e2210fffff,Travis
1570,89489e22113ffff,Travis
1571,89489e22117ffff,Travis
1572,89489e2211bffff,Travis
1573,89489e22123ffff,Travis
1574,89489e22127ffff,Travis
1575,89489e2212bffff,Travis
1576,89489e2212fffff,Travis
1577,89489e22133ffff,Travis
1578,89489e22137ffff,Travis
1579,89489e2213bffff,Travis
1580,89489e22143ffff,Travis
1581,89489e22147ffff,Travis
1582,89489e2214bffff,Travis
1583,89489e2214fffff,Travis
1584,89489e22153ffff,Travis
1585,89489e22157ffff,Travis
1586,89489e2215bffff,Travis
1587,89489e22163ffff,Travis
1588,89489e22167ffff,Travis
1589,89489e2216bffff,Travis
1590,89489e22173ffff,Travis
1591,89489e22177ffff,Travis
1592,89489e2217bffff,Travis
1593,89489e22183ffff,Travis
1594,89489e22187ffff,Travis
1595,89489e2218bffff,Travis
1596,89489e2218fffff,Travis
1597,89489e22193ffff,Travis
1598,89489e22197ffff,Travis
1599,89489e2219bffff,Travis
1600,89489e221a3ffff,Travis
1601,89489e221a7ffff,Travis
1602,89489e221abffff,Travis
1603,89489e221afffff,Travis
1604,89489e221b3ffff,Travis
1605,89489e221b7ffff,Travis
1606,89489e221bbffff,Travis
1607,89489e221c3ffff,Travis
1608,89489e221c7ffff,Travis
1609,89489e221cbffff,Travis
1610,89489e221cfffff,Travis
1611,89489e221d3ffff,Travis
1612,89489e221d7ffff,Travis
1613,89489e22203ffff,Travis
1614,89489e22207ffff,Travis
1615,89489e2220bffff,Travis
1616,89489e2220fffff,Travis
1617,89489e22213ffff,Travis
1618,89489e22217ffff,Travis
1619,89489e2221bffff,Travis
1620,89489e22223ffff,Travis
1621,89489e22227ffff,Travis
1622,89489e2222bffff,Travis
1623,89489e2222fffff,Travis
1624,89489e22233ffff,Travis
1625,89489e22237ffff,Travis
1626,89489e2223bffff,Travis
1627,89489e22243ffff,Travis
1628,89489e22247ffff,Travis
1629,89489e2224bffff,Travis
1630,89489e2224fffff,Travis
1631,89489e22257ffff,Travis
1632,89489e22263ffff,Travis
1633,89489e22267ffff,Travis
1634,89489e2226bffff,Travis
1635,89489e2226fffff,Travis
1636,89489e22273ffff,Travis
1637,89489e22277ffff,Travis
1638,89489e2227bffff,Travis
1639,89489e22283ffff,Travis
1640,89489e22287ffff,Travis
1641,89489e2228bffff,Travis
1642,89489e2228fffff,Travis
1643,89489e22293ffff,Travis
1644,89489e22297ffff,Travis
1645,89489e2229bffff,Travis
1646,89489e222a3ffff,Travis
1647,89489e222a7ffff,Travis
1648,89489e222abffff,Travis
1649,89489e222afffff,Travis
1650,89489e222b3ffff,Travis
